Share Capital,Reserves,Borrowings,Other Liabilities,Total Liabilities,Fixed Assets,CWIP,Investments,Other Assets,Total Assets,year_start,Company,Expenses,Other Income,Interest,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs,Dividend Payout %,year_start,Price_start,Price_end,year_end,POSC,PE,ROSC,PayPrice,DAMT,DIVY,change
9697.0,109289.0,176466.0,47958.0,343409.0,164449.0,75438.0,28626.0,74896.0,343409.0,Mar 2021,NTPC,68396.0,2756.0,7459.0,10412.0,15695.0,12.0,13770.0,14.2,43.0,Mar 2022,106.30426788330078,133.5,Mar 2022,1.4200268124162112,7.486216048119774,11.270392905022172,40.44992816958652,610.6,5.743889800081286,1.25582916526507
6290.0,198268.0,25444.0,89125.0,319127.0,20021.0,40949.0,81376.0,176781.0,319127.0,Mar 2021,ONGC,41660.0,8518.0,2215.0,16327.0,16403.0,31.0,11246.0,8.94,40.0,Mar 2022,112.46837615966795,160.64999389648438,Mar 2022,1.7879173290937997,12.580355275130644,31.52114467408585,35.56555306107844,357.59999999999997,3.1795604436604123,1.4284014705468355
2096.0,88842.0,1149173.0,20523.0,1260633.0,11021.0,0.0,392983.0,856628.0,1260633.0,Mar 2021,PNB,38835.0,12812.0,50273.0,975.0,3479.0,42.0,2022.0,1.93,0.0,Mar 2022,37.34999847412109,34.900001525878906,Mar 2022,0.9646946564885496,19.35233081560678,42.38645038167939,0.0,0.0,0.0,0.9344043628290982
5232.0,64347.0,143051.0,41720.0,254350.0,176944.0,17972.0,4265.0,55170.0,254350.0,Mar 2021,POWERGRID,4617.0,2189.0,8501.0,11712.0,15025.0,21.0,11936.0,17.11,43.0,Mar 2022,165.49932861328125,209.1499938964844,Mar 2022,2.2813455657492354,9.672666780437245,12.298738532110091,25.98197851332508,735.73,4.445516523629921,1.2637513133675649
6445.0,428195.0,221698.0,217335.0,873673.0,306833.0,32835.0,347285.0,186720.0,873673.0,Mar 2021,RELIANCE,211542.0,19114.0,16211.0,9199.0,27212.0,-17.0,31944.0,50.39,14.0,Mar 2022,2267.10009765625,2359.550048828125,Mar 2022,4.956400310318076,44.991071594686446,66.43832428238944,0.6175289752081673,705.46,0.3111728506073955,1.040778945432295
263.0,10113.0,3808.0,6560.0,20744.0,380.0,17.0,7655.0,12693.0,20744.0,Mar 2021,RELINFRA,1786.0,1238.0,1193.0,59.0,-112.0,83.0,-19.0,-0.73,0.0,Mar 2022,66.0,104.5999984741211,Mar 2022,-0.07224334600760456,-90.41095890410959,38.452471482889734,0.0,-0.0,-0.0,1.5848484617291074
892.0,252983.0,4098575.0,181977.0,4534427.0,38067.0,352.0,1351705.0,3144303.0,4534427.0,Mar 2021,SBIN,123348.0,43496.0,154441.0,3318.0,27541.0,26.0,20410.0,22.87,17.0,Mar 2022,429.8999938964844,483.2000122070313,Mar 2022,22.881165919282513,18.79755111047155,283.61322869955154,3.9544080580037018,388.79,0.9043731228654466,1.1239823658229244
240.0,24800.0,6689.0,7270.0,38999.0,5244.0,763.0,16999.0,15993.0,38999.0,Mar 2021,SUNPHARMA,9857.0,51.0,257.0,587.0,2153.0,1.0,2140.0,8.92,84.0,Mar 2022,782.3267211914062,843.9000244140625,Mar 2022,8.916666666666666,87.70478937123389,103.33333333333333,10.73720195471226,749.28,0.9577584143603335,1.07870535615719
766.0,18290.0,22439.0,23565.0,65060.0,26423.0,3006.0,17693.0,17937.0,65060.0,Mar 2021,TATAMOTORS,45539.0,2235.0,2359.0,3682.0,-2313.0,-4.0,-2395.0,-7.21,0.0,Mar 2022,295.25,454.0499877929688,Mar 2022,-3.126631853785901,-40.9500693481276,23.87728459530026,0.0,-0.0,-0.0,1.537849238926228
320.0,16559.0,20789.0,5202.0,42869.0,8256.0,285.0,26368.0,7959.0,42869.0,Mar 2021,TATAPOWER,4410.0,1439.0,1519.0,669.0,1022.0,10.0,921.0,2.88,54.0,Mar 2022,133.39999389648438,223.0500030517578,Mar 2022,2.878125,46.31944232516819,51.746875,40.47976197203043,155.51999999999998,1.1658171447944763,1.6720390798881144
1199.0,89290.0,28348.0,46199.0,165036.0,68778.0,10466.0,57471.0,28322.0,165036.0,Mar 2021,TATASTEEL,43104.0,3411.0,3394.0,3987.0,17795.0,24.0,13607.0,113.71,22.0,Mar 2022,1411.199951171875,1220.75,Mar 2022,11.34862385321101,12.410517554936902,74.47039199332777,1.5589569700403527,2501.62,1.7726899706328851,0.8650439641712548
370.0,74424.0,5077.0,29145.0,109016.0,16059.0,861.0,30729.0,61367.0,109016.0,Mar 2021,TCS,95653.0,4182.0,537.0,3053.0,40902.0,24.0,30960.0,83.7,45.0,Mar 2022,3701.33154296875,3554.199951171875,Mar 2022,83.67567567567568,44.221404336544204,201.14594594594595,1.2157786860645985,3766.5,1.017606760236069,0.9602490103659117
289.0,43064.0,17319.0,19745.0,80416.0,45466.0,1528.0,17570.0,15853.0,80416.0,Mar 2021,ULTRACEMCO,32224.0,625.0,1259.0,2434.0,7896.0,32.0,5342.0,185.07,20.0,Mar 2022,7766.9501953125,6567.89990234375,Mar 2022,18.484429065743946,41.967634923609985,149.01038062283737,0.25750132931289266,3701.3999999999996,0.4765577101593704,0.8456214778237667
1096.0,44146.0,6925.0,13523.0,65689.0,7288.0,1848.0,25702.0,30851.0,65689.0,Mar 2021,WIPRO,38246.0,2383.0,403.0,1349.0,12685.0,21.0,10061.0,18.36,5.0,Mar 2022,641.00634765625,555.7999877929688,Mar 2022,9.179744525547445,34.91319976341231,40.27919708029197,0.7800234768784741,91.8,0.14321231035488782,0.8670740778545698
374.0,76418.0,32164.0,28777.0,137731.0,36768.0,10701.0,62903.0,27359.0,137731.0,Mar 2021,VEDL,28752.0,10688.0,3193.0,2519.0,13664.0,23.0,10503.0,28.26,34.0,Mar 2022,259.4676818847656,380.2999877929688,Mar 2022,28.08288770053476,9.181446634280453,204.32620320855614,13.103751400954831,960.84,3.7031201459098355,1.465693087595653
